,기준연도,학교종류,설립구분,지역,상태,학교,입학금,수업료,등록금,인문사회,자연과학,예체능,공학,의학,온라인,사립구분
605,2021,대학교,사립,경기,기존,서울장신대학교,306000.0,7540000.0,7540000.0,6903302.3,,9568000.0,,,off,사립
606,2021,대학교,사립,서울,기존,서울한영대학교,100000.0,6929700.0,6929700.0,6743600.0,,8418500.0,,,off,사립
607,2021,대학교,사립,충북,기존,서원대학교,144000.0,6912238.0,6912238.0,6216433.4,7224035.7,7379546.6,7727079.8,,off,사립
608,2021,대학교,사립,충남,기존,선문대학교,152000.0,7575985.0,7575985.0,6692602.0,8047663.7,7833304.3,8207964.5,,off,사립
609,2021,대학교,사립,경기,기존,성결대학교,306000.0,7208829.0,7208829.0,6420000.0,,8777834.2,8104000.0,,off,사립
610,2021,대학교,사립,서울,기존,성공회대학교,300000.0,7047624.7,7047624.7,6902268.0,,,7427225.0,,off,사립
611,2021,대학교,사립,서울,기존,성균관대학교,336000.0,8390589.2,8390589.2,7591657.0,8770148.6,8845411.5,9114000.0,11338000.0,off,사립
612,2021,대학교,사립,서울,기존,성신여자대학교,332000.0,7817160.0,7817160.0,6742046.6,8109305.4,9339541.0,7980450.0,,off,사립
613,2021,대학교,사립,서울,기존,세종대학교,354000.0,7885632.6,7885632.6,6220000.0,7404000.0,8428838.4,8548000.0,,off,사립
614,2021,사이버대학(대학),사립,서울,기존,세종사이버대학교,166000.0,2772537.3,2772537.3,2770327.2,2741417.3,2776327.5,2791055.9,,on,사립
615,2021,대학교,사립,전남,기존,세한대학교,111000.0,6679680.9,6679680.9,6098898.0,6591074.2,6829653.2,7912905.6,,off,사립
616,2021,대학교,사립,광주,기존,송원대학교,100000.0,6478663.4,6478663.4,5834146.3,6747018.6,6758139.5,6900000.0,,off,사립
617,2021,대학교,사립,경기,기존,수원가톨릭대학교,,5097000.0,5097000.0,5097000.0,,,,,off,사립
618,2021,대학교,사립,경기,기존,수원대학교,,7529107.0,7529107.0,6188000.0,7306000.0,8280177.9,8044000.0,,off,사립
619,2021,대학교,사립,서울,기존,숙명여자대학교,325000.0,8073846.6,8073846.6,7000818.1,8829719.7,9601865.0,9194000.0,,off,사립
621,2021,대학교,국립,전남,기존,순천대학교,,3948141.0,3948141.0,3306000.0,4118263.1,4256489.7,4322124.5,,off,국공립
622,2021,대학교,사립,충남,기존,순천향대학교,296000.0,7830204.7,7830204.7,7042519.4,7942758.2,7733068.5,8294000.0,10040000.0,off,사립
623,2021,대학교,사립,서울,기존,숭실대학교,324000.0,7929310.8,7929310.8,6975348.9,7899683.3,8838023.0,8768028.1,,off,사립
624,2021,사이버대학(대학),사립,서울,기존,숭실사이버대학교,166000.0,2772244.9,2772244.9,2774505.5,,,2768046.6,,on,사립
625,2021,대학교,사립,경기,기존,신경대학교,306000.0,6986129.1,6986129.1,6526100.0,7424894.3,6982754.7,,,off,사립
626,2021,대학교,사립,부산,기존,신라대학교,120000.0,6723635.4,6723635.4,5718452.0,7152878.0,7504613.2,7829073.1,,off,사립
627,2021,대학교,사립,경기,기존,신한대학교,348480.0,9105147.6,9105147.6,7500000.0,9100000.0,,9700000.0,,off,사립
628,2021,대학교,사립,경기,기존,신한대학교 _제2캠퍼스,348480.0,8581295.9,8581295.9,7500000.0,9100000.0,9600000.0,9700000.0,,off,사립
629,2021,대학교,사립,경기,기존,아세아연합신학대학교,60000.0,6556000.0,6556000.0,6556000.0,,,,,off,사립
630,2021,대학교,사립,경기,기존,아주대학교,324000.0,8261778.9,8261778.9,6957042.6,8371568.3,6748000.0,8852000.0,11240000.0,off,사립
631,2021,대학교,국립,경북,기존,안동대학교,,3749658.6,3749658.6,3193200.0,3814566.8,4154042.9,4167943.2,,off,국공립
632,2021,대학교,사립,경기,기존,안양대학교,315000.0,7565217.0,7565217.0,6642107.5,8022000.0,8412000.0,8376000.0,,off,사립
633,2021,대학교,사립,인천,기존,안양대학교 _제2캠퍼스,315000.0,7683196.9,7683196.9,6634000.0,,,8376000.0,,off,사립
634,2021,대학교,사립,서울,기존,연세대학교,353000.0,9155128.9,9155128.9,8463780.4,9105567.3,9499789.5,9763860.7,12104000.0,off,사립
635,2021,대학교,사립,강원,기존,연세대학교(미래) _분교,353000.0,8423352.9,8423352.9,7501065.3,8357514.0,,9292183.7,12104000.0,off,사립
636,2021,대학교,사립,경북,기존,영남대학교,142400.0,7418072.6,7418072.6,5826000.0,8241519.0,8812979.6,8150000.0,10662000.0,off,사립
637,2021,대학교,사립,경북,기존,영남신학대학교,110000.0,6070000.0,6070000.0,6070000.0,,,,,off,사립
638,2021,대학교,사립,경남,기존,영산대학교,109800.0,6740123.4,6740123.4,5755721.6,7194000.0,6598000.0,7358000.0,,off,사립
639,2021,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,109800.0,6386224.2,6386224.2,5432000.0,6938925.7,7037991.6,,,off,사립
640,2021,대학교,사립,전남,기존,영산선학대학교,,2000000.0,2000000.0,2000000.0,,,,,off,사립
641,2021,대학교,사립,전북,기존,예수대학교,89800.0,6732181.8,6732181.8,5114000.0,6954000.0,,,,off,사립
642,2021,대학교,사립,전북,기존,예원예술대학교,115000.0,8083813.1,8083813.1,,,8083813.1,,,off,사립
643,2021,대학교,사립,경기,기존,예원예술대학교 _제2캠퍼스,115000.0,8371139.9,8371139.9,,,8371139.9,,,off,사립
644,2021,대학교,사립,경기,기존,용인대학교,279000.0,7669949.2,7669949.2,6900407.3,7672000.0,7988581.3,,,off,사립
645,2021,대학교,사립,전북,기존,우석대학교,115800.0,6920094.5,6920094.5,5940519.2,7191723.7,7095161.3,7898000.0,9256000.0,off,사립
646,2021,대학교,사립,대전,기존,우송대학교,130000.0,7170246.6,7170246.6,7043592.3,7255945.3,7414992.0,7217676.2,,off,사립
647,2021,대학교,특별법법인,울산,기존,울산과학기술원,,6193205.4,6193205.4,5300000.0,6288000.0,,6288000.0,,off,국공립
648,2021,대학교,사립,울산,기존,울산대학교,135000.0,7300443.3,7300443.3,5750000.0,7483991.4,8404633.3,8125751.1,10918000.0,off,사립
649,2021,대학교,사립,전북,기존,원광대학교,115000.0,7460281.4,7460281.4,6061457.8,7714421.5,7591171.2,8038084.0,9739030.0,off,사립
650,2021,사이버대학(대학),사립,전북,기존,원광디지털대학교,166000.0,2778700.2,2778700.2,2775510.2,2783882.8,2780845.1,,,on,사립
651,2021,대학교,사립,경북,기존,위덕대학교,137000.0,7326644.1,7326644.1,6419787.7,7988000.0,8428000.0,7988000.0,,off,사립
652,2021,대학교,사립,충북,기존,유원대학교,149600.0,7289105.7,7289105.7,6300000.0,7880000.0,7880000.0,7880000.0,,off,사립
653,2021,대학교,사립,대전,기존,을지대학교,281000.0,10387666.7,10387666.7,,10522000.0,,,10320500.0,off,사립
654,2021,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,281000.0,8395744.8,8395744.8,7730966.0,8478478.3,8724554.2,8734971.4,,off,사립
655,2021,대학교,사립,경기,신설,을지대학교 _제3캠퍼스,281000.0,8284308.6,8284308.6,7616000.0,8343000.0,8254000.0,,,off,사립
656,2021,대학교,사립,서울,기존,이화여자대학교,340200.0,8687298.1,8687298.1,7604362.0,9227294.7,9923962.4,9443143.7,12896000.0,off,사립
657,2021,대학교,사립,경남,기존,인제대학교,114000.0,7227739.4,7227739.4,5640950.1,7512718.8,7536700.0,7766779.0,9947000.0,off,사립
658,2021,대학교,사립,인천,기존,인천가톨릭대학교,,5340000.0,5340000.0,5340000.0,,,,,off,사립
659,2021,대학교,사립,인천,기존,인천가톨릭대학교 _제2캠퍼스,178000.0,8250151.8,8250151.8,,8440000.0,8180000.0,,,off,사립
660,2021,대학교,국립대법인,인천,기존,인천대학교,,4634033.1,4634033.1,4092000.0,4541332.7,4863836.2,5148000.0,,off,국공립
661,2021,대학교,사립,인천,기존,인하대학교,356000.0,7701519.0,7701519.0,6669161.0,7967217.2,8256952.4,8396476.3,10550000.0,off,사립
662,2021,대학교,사립,서울,기존,장로회신학대학교,307000.0,6615166.7,6615166.7,5750500.0,,8344500.0,,,off,사립
663,2021,대학교,국립,광주,기존,전남대학교,,4167251.5,4167251.5,3419775.4,4308765.0,4525349.1,4440000.0,6038571.4,off,국공립
664,2021,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,,4078537.7,4078537.7,3438000.0,4100000.0,,4380461.7,,off,국공립
665,2021,대학교,국립,전북,기존,전북대학교,,4387185.1,4387185.1,3322000.0,4427821.5,4674892.3,4596000.0,8637500.0,off,국공립
666,2021,교육대학,국립,전북,기존,전주교육대학교,,3272000.0,3272000.0,3272000.0,3272000.0,3272000.0,,,off,국공립
667,2021,대학교,사립,전북,기존,전주대학교,114000.0,6978326.1,6978326.1,6211055.6,7256007.9,7528773.8,7890000.0,,off,사립
669,2021,대학교,사립,제주,기존,제주국제대학교,108000.0,5780848.5,5780848.5,5472000.0,5976000.0,5976000.0,5976000.0,,off,사립
670,2021,대학교,국립,제주,기존,제주대학교,,3878732.2,3878732.2,3229987.8,4205337.5,4244050.8,4347601.0,6708000.0,off,국공립
671,2021,대학교,사립,광주,기존,조선대학교,126800.0,7032223.2,7032223.2,5784752.9,7576487.2,7272698.2,7678000.0,10680000.0,off,사립
672,2021,대학교,사립,충남,기존,중부대학교,120000.0,7206832.1,7206832.1,6682417.7,7352155.6,7768759.4,7637630.5,,off,사립
673,2021,대학교,사립,서울,기존,중앙대학교,353000.0,7901296.7,7901296.7,6812000.0,8481775.0,8888906.3,9036000.0,10992000.0,off,사립
674,2021,대학교,사립,경기,기존,중앙대학교 _제2캠퍼스,353000.0,8682883.6,8682883.6,,7938000.0,8965381.1,9036000.0,,off,사립
675,2021,대학교,사립,경기,기존,중앙승가대학교,42000.0,1760000.0,1760000.0,1760000.0,,,,,off,사립
676,2021,대학교,사립,충북,기존,중원대학교,153000.0,7400080.5,7400080.5,6294620.2,7751187.5,7398000.0,7800746.7,,off,사립
677,2021,교육대학,국립,경남,기존,진주교육대학교,,3445600.0,3445600.0,3445768.9,3446576.7,3443970.6,,,off,국공립
678,2021,대학교,사립,경기,기존,차의과학대학교,279000.0,7141062.5,7141062.5,6934000.0,7312456.9,,,,off,사립
679,2021,대학교,사립,경남,기존,창신대학교,120000.0,6386144.8,6386144.8,5563571.4,6656706.8,6903356.9,7496963.4,,off,사립
680,2021,대학교,국립,경남,기존,창원대학교,,3893707.7,3893707.7,3389098.2,4040871.0,4314600.0,4382967.9,,off,국공립
681,2021,산업대학,사립,충남,기존,청운대학교,154000.0,7281330.2,7281330.2,6871373.3,7588000.0,7833058.0,7588000.0,,off,사립
682,2021,교육대학,국립,충북,기존,청주교육대학교,,3230000.0,3230000.0,3230000.0,,,,,off,국공립
683,2021,대학교,사립,충북,기존,청주대학교,288000.0,7619982.0,7619982.0,6832229.8,7880330.6,8181809.9,8272368.8,,off,사립
684,2021,대학교,사립,전남,기존,초당대학교,80000.0,6589522.6,6589522.6,5645933.9,6664000.0,6664000.0,7621811.3,,off,사립
685,2021,대학교,사립,서울,기존,총신대학교,317159.6,6913531.2,6913531.2,6548067.1,,8720104.8,,,off,사립
686,2021,대학교,사립,서울,기존,추계예술대학교,288000.0,8781092.7,8781092.7,6933538.5,,9344482.7,,,off,사립
687,2021,교육대학,국립,강원,기존,춘천교육대학교,,3185690.2,3185690.2,3185719.6,3185616.4,3185740.7,,,off,국공립
688,2021,대학교,국립,대전,기존,충남대학교,,4363274.7,4363274.7,3371922.6,4280141.1,4589432.7,4844000.0,8308317.1,off,국공립
689,2021,대학교,국립,충북,기존,충북대학교,,4272978.9,4272978.9,3509079.9,4348550.6,4448214.3,4609607.2,7477557.9,off,국공립
690,2021,대학교,사립,경기,기존,칼빈대학교,160000.0,7306611.1,7306611.1,7114415.6,,8445000.0,,,off,사립
691,2021,대학교,사립,서울,기존,케이씨대학교,137000.0,7061429.6,7061429.6,6205881.4,8800000.0,8052500.0,,,off,사립
692,2021,대학교,사립,경기,기존,평택대학교,302400.0,7522619.6,7522619.6,6700000.0,7840000.0,8712000.0,8200000.0,,off,사립
693,2021,대학교,사립,경북,기존,포항공과대학교,134000.0,5580000.0,5580000.0,,5580000.0,,5580000.0,,off,사립
694,2021,대학교,국립,경기,기존,한경대학교,,4084510.0,4084510.0,3604640.0,3967440.0,4273862.5,4267833.2,,off,국공립
695,2021,대학교,특별법법인,대전,기존,한국과학기술원,,6866000.0,6866000.0,6866000.0,6866000.0,,6866000.0,,off,국공립
696,2021,대학교,국립,충북,기존,한국교원대학교,,3181644.7,3181644.7,2874000.0,3473683.7,3800042.7,3600000.0,,off,국공립
697,2021,대학교,국립,충북,기존,한국교통대학교,,4106442.4,4106442.4,3720905.4,4134087.2,4433181.8,4238157.4,,off,국공립
698,2021,대학교,사립,경남,기존,한국국제대학교,106000.0,6415734.8,6415734.8,5558378.4,6831889.5,6776732.4,7073624.2,,off,사립
699,2021,대학교,사립,충남,기존,한국기술교육대학교,,4529842.1,4529842.1,3303000.0,,,4727500.0,,off,사립
700,2021,방송통신대학,국립,서울,기존,한국방송통신대학교,,758602.8,758602.8,731600.7,731600.0,757600.0,2214000.0,,on,국공립
701,2021,대학교,사립,경기,기존,한국산업기술대학교,150000.0,8997115.9,8997115.9,7900000.0,,,9120000.0,,off,사립
702,2021,대학교,사립,서울,기존,한국성서대학교,90000.0,7088609.9,7088609.9,6720000.0,7940000.0,,7500000.0,,off,사립
703,2021,사이버대학(대학),사립,서울,기존,한국열린사이버대학교,140000.0,2139000.0,2139000.0,2148238.4,1984000.0,,,,on,사립
705,2021,대학교,사립,서울,기존,한국외국어대학교,358000.0,7129957.7,7129957.7,6946145.0,7711000.0,,8437000.0,,off,사립
706,2021,대학교,특별법국립,충남,기존,한국전통문화대학교,,3268785.7,3268785.7,2794833.3,3631000.0,3419000.0,3499500.0,,off,국공립
707,2021,대학교,국립,서울,기존,한국체육대학교,,3859451.6,3859451.6,,,3859451.6,,,off,국공립
708,2021,대학교,사립,대전,기존,한국침례신학대학교,153000.0,5992930.5,5992930.5,5645728.2,,7585976.5,,,off,사립
709,2021,대학교,사립,경기,기존,한국항공대학교,330000.0,8466449.5,8466449.5,6814357.5,8332622.5,,8837309.5,,off,사립
710,2021,대학교,국립,부산,기존,한국해양대학교,,3727210.5,3727210.5,3284000.0,3994000.0,3994000.0,3818907.2,,off,국공립
711,2021,대학교,사립,대전,기존,한남대학교,143760.0,7184738.9,7184738.9,6481536.8,7394403.6,8142365.8,8203992.5,,off,사립
712,2021,대학교,사립,경북,기존,한동대학교,324000.0,7121932.1,7121932.1,6617588.9,7748000.0,,7748000.0,,off,사립
713,2021,대학교,사립,강원,기존,한라대학교,140000.0,7024428.0,7024428.0,5860000.0,,6750034.4,7698000.0,,off,사립
714,2021,대학교,사립,전남,기존,한려대학교,97900.0,6612159.9,6612159.9,5293000.0,7048932.5,6300000.0,6300000.0,,off,사립
715,2021,대학교,사립,강원,기존,한림대학교,330840.0,7467559.2,7467559.2,6631085.6,8017187.1,8062000.0,8367682.0,10294000.0,off,사립
716,2021,대학교,국립,대전,기존,한밭대학교,,4449332.6,4449332.6,3820323.2,,4569490.2,4640898.9,,off,국공립
717,2021,대학교,사립,충남,기존,한서대학교,98000.0,7947078.2,7947078.2,7411386.2,7903962.9,7999356.9,8429393.0,,off,사립
718,2021,대학교,사립,서울,기존,한성대학교,294000.0,7731387.9,7731387.9,6939011.9,,8683858.4,8530000.0,,off,사립
719,2021,대학교,사립,경기,기존,한세대학교,337000.0,8107268.6,8107268.6,7123000.8,8228000.0,9485850.3,8830000.0,,off,사립
720,2021,대학교,사립,경기,기존,한신대학교,330000.0,7190015.4,7190015.4,6836178.2,7802000.0,7802000.0,8183186.2,,off,사립
721,2021,대학교,사립,서울,기존,한양대학교,349000.0,8489626.0,8489626.0,7073694.1,8501933.2,9293112.5,9260000.0,10822000.0,off,사립
722,2021,대학교,사립,경기,기존,한양대학교(ERICA) _분교,349000.0,8463700.5,8463700.5,7026000.0,8811360.0,9075810.2,9131770.5,,off,사립
723,2021,사이버대학(대학),사립,서울,기존,한양사이버대학교,166000.0,2772190.7,2772190.7,2779286.2,,2716097.6,2746229.5,,on,사립
724,2021,대학교,사립,전북,기존,한일장신대학교,104000.0,6329132.4,6329132.4,5737594.9,7000000.0,7055154.6,,,off,사립
725,2021,대학교,사립,경기,기존,협성대학교,160000.0,7360468.1,7360468.1,6586000.0,8447376.6,8568000.0,8568000.0,,off,사립
726,2021,대학교,사립,광주,기존,호남대학교,104000.0,6541471.5,6541471.5,5934888.8,6744000.0,6813075.2,6876000.0,,off,사립
727,2021,대학교,사립,광주,기존,호남신학대학교,99200.0,6686101.4,6686101.4,5770956.1,,7936800.0,,,off,사립
728,2021,대학교,사립,충남,기존,호서대학교,150000.0,7724277.6,7724277.6,6825340.8,7733012.9,8219724.7,8264385.0,,off,사립
729,2021,산업대학,사립,전북,기존,호원대학교,94000.0,6929052.0,6929052.0,5814127.5,7148930.2,7484849.1,6999745.6,,off,사립
730,2021,대학교,사립,서울,기존,홍익대학교,358400.0,8315003.9,8315003.9,6848000.0,6848000.0,9070658.5,8810861.6,,off,사립
731,2021,대학교,사립,세종,기존,홍익대학교 _제2캠퍼스,358400.0,8443408.1,8443408.1,6848000.0,,8984000.0,8799536.4,,off,사립
732,2021,사이버대학(대학),사립,부산,기존,화신사이버대학교,166000.0,2423209.9,2423209.9,2423209.9,,,,,on,사립
